method,feat,seq_id,-xent@16,acc 8/16,acc 1/16
median,location_cand,79,-1.0028476,0.5084175,0.09427609
median,location_cand,80,-0.9975503,0.5388349,0.04368932
median,location_cand,81,-0.9989193,0.476,0.072
median,location_cand,82,-0.9980802,0.522,0.054
median,location_cand,83,-0.9833289,0.61139894,0.0880829
median,location_cand,84,-0.767408,0.877193,0.25
median,location_cand,85,-0.9605696,0.7083333,0.1875
median,location_cand,86,-0.6422502,0.921875,0.515625
median,location_cand,87,-1.0588936,0.557971,0.18115942
median,location_cand,88,-1.0401222,0.63372093,0.15116279
median,location_cand,89,-0.81724423,0.8787879,0.3030303
median,location_cand,90,-1.2023809,0.6504065,0.07317073
median,location_cand,91,-0.66210437,0.82051283,0.34358975
median,location_cand,92,-0.92460805,0.70914125,0.1800554
median,location_cand,93,-0.93000764,0.7579618,0.21019109
median,location_cand,94,-0.9919158,0.5657143,0.08
median,location_cand,95,-0.9685137,0.6536585,0.09756097
median,location_cand,96,-1.001161,0.59310347,0.062068965
median,location_cand,97,-0.99483186,0.6,0.083333336
median,location_cand,98,-0.9742919,0.6628571,0.16
median,location_cand,99,-1.0027559,0.5061425,0.1056511
median,location_cand,100,-1.0141413,0.53409094,0.06818182
median,location_cand,101,-1.00569,0.5683453,0.107913665
median,location_cand,102,-0.6614256,0.9115385,0.41538462
median,location_cand,103,-0.6478068,0.84347826,0.41304347
median,location_cand,104,-0.6597441,0.9366197,0.35211268
median,location_cand,105,-0.7031761,0.81463414,0.3512195
median,location_cand,106,-0.7321411,0.8787879,0.3409091
median,location_cand,107,-0.6005227,0.77310926,0.5042017
median,location_cand,108,-0.65848,0.8862974,0.37900874
median,location_cand,109,-0.63763195,0.83295196,0.44851258
median,location_cand,110,-0.8062559,0.82835823,0.31343284
median,location_cand,111,-0.63942575,0.82312924,0.42857143
median,location_cand,112,-0.6807429,0.8637993,0.3655914
median,location_cand,113,-0.81325316,0.87,0.274
median,location_cand,114,-0.80009836,0.856,0.22
median,location_cand,115,-0.8162111,0.85106385,0.26595744
median,location_cand,116,-0.9062374,0.7326203,0.22459893
median,location_cand,117,-0.8805696,0.7364341,0.18604651
median,location_cand,118,-0.9049405,0.74666667,0.21666667
median,location_cand,119,-0.88955504,0.7652439,0.18902439
median,location_cand,120,-0.9379517,0.7058824,0.16862746
median,location_cand,121,-0.9553238,0.6826923,0.10576923
median,location_cand,122,-0.8071378,0.830303,0.3090909
median,location_cand,123,-0.8989665,0.7815126,0.14285715
median,location_cand,124,-0.93561524,0.74380165,0.11570248
median,location_cand,125,-0.97279525,0.60645163,0.13870968
median,location_cand,126,-0.96176594,0.67479676,0.10569106
median,location_cand,127,-0.8239162,0.87058824,0.2647059
median,location_cand,128,-0.66287553,0.9126984,0.2857143
median,location_cand,129,-0.78634226,0.8410405,0.27456647
median,location_cand,130,-0.9343503,0.72469634,0.12955466
median,location_cand,131,-0.8051826,0.78,0.248
median,location_cand,132,-0.87129736,0.77692306,0.16153847
median,location_cand,133,-0.71270084,0.8513514,0.41216215
median,location_cand,134,-0.53941226,0.9517685,0.45659164
median,location_cand,135,-0.60534626,0.9324324,0.4436937
median,location_cand,136,-0.53256947,0.944,0.516
median,location_cand,137,-0.3338088,0.9574468,0.7659575
median,location_cand,138,-0.7252463,0.9236277,0.31264916
median,location_cand,139,-0.9564943,0.668,0.154
median,location_cand,140,-0.9370821,0.744,0.132
median,location_cand,141,-0.92760545,0.72897196,0.12772585
median,location_cand,142,-0.98775816,0.61650485,0.0776699
median,location_cand,143,-1.0003512,0.62222224,0.096296296
median,location_cand,144,-0.9217785,0.7723577,0.13414635
median,location_cand,145,-0.9549055,0.67391306,0.13043478
median,location_cand,146,-0.99261117,0.6048387,0.09677419
median,location_cand,147,-0.9874428,0.6,0.09047619
median,location_cand,148,-0.9543498,0.666,0.154
median,location_cand,149,-0.9896031,0.604,0.106
median,location_cand,150,-0.96178585,0.6594203,0.12801932
permute,location_cand_mov,0,-1.4599396,0.5943601,0.07375271
permute,location_cand_mov,1,-1.0166869,0.67659575,0.2212766
permute,location_cand_mov,2,-0.9015271,0.88095236,0.31349206
permute,location_cand_mov,3,-1.0723674,0.64529914,0.07478633
permute,location_cand_mov,4,-1.048727,0.7245763,0.097457625
permute,location_cand_mov,5,-1.0398874,0.7295082,0.10245901
permute,location_cand_mov,6,-1.0243286,0.7336066,0.086065575
permute,location_cand_mov,7,-1.0710579,0.72540987,0.094262294
permute,location_cand_mov,8,-1.0627807,0.66494846,0.082474224
permute,location_cand_mov,9,-1.0135963,0.6611111,0.11666667
permute,location_cand_mov,10,-1.0883502,0.74058574,0.18828452
permute,location_cand_mov,11,-2.4786665,0.71378094,0.30388692
permute,location_cand_mov,12,-1.1821809,0.5720165,0.086419754
permute,location_cand_mov,13,-0.9478507,0.7,0.084
permute,location_cand_mov,14,-1.1680769,0.648,0.104
permute,location_cand_mov,15,-0.9000872,0.75977653,0.21787709
permute,location_cand_mov,16,-0.90342873,0.7329377,0.21958457
permute,location_cand_mov,17,-0.93086797,0.8238342,0.22279793
permute,location_cand_mov,18,-0.95717436,0.7203065,0.17624521
permute,location_cand_mov,19,-1.0104511,0.6336207,0.109913796
permute,location_cand_mov,20,-0.9723447,0.7106599,0.11928934
permute,location_cand_mov,21,-0.9943998,0.69,0.134
permute,location_cand_mov,22,-1.0058019,0.58181816,0.054545455
permute,location_cand_mov,23,-1.003666,0.6166329,0.11561866
permute,location_cand_mov,24,-0.95412374,0.75641024,0.08974359
permute,location_cand_mov,25,-0.94712335,0.67286247,0.13011153
permute,location_cand_mov,26,-1.0175425,0.68715084,0.10055866
permute,location_cand_mov,27,-1.0377799,0.8056872,0.047393367
permute,location_cand_mov,28,-1.3947582,0.6433566,0.11188811
permute,location_cand_mov,29,-1.2722628,0.82833785,0.27520436
permute,location_cand_mov,30,-1.3685365,0.726,0.216
permute,location_cand_mov,31,-2.185678,0.72,0.1
permute,location_cand_mov,32,-1.2483836,0.74157304,0.16292135
permute,location_cand_mov,33,-1.5324019,0.77472526,0.23076923
permute,location_cand_mov,34,-1.4965292,0.7972028,0.23776224
permute,location_cand_mov,35,-1.1364511,0.6566265,0.10843374
permute,location_cand_mov,36,-1.0051494,0.50526315,0.05263158
permute,location_cand_mov,37,-0.9890893,0.5755396,0.0647482
permute,location_cand_mov,38,-0.9998189,0.5551102,0.04008016
permute,location_cand_mov,39,-0.9999569,0.46825397,0.015873017
permute,location_cand_mov,40,-0.99946934,0.516,0.048
permute,location_cand_mov,41,-1.0002018,0.55,0.035714287
permute,location_cand_mov,42,-1.0002472,0.5387597,0.065891474
permute,location_cand_mov,43,-1.0621457,0.5694444,0.097222224
permute,location_cand_mov,44,-0.9646701,0.6333333,0.13333334
permute,location_cand_mov,45,-1.016182,0.52747256,0.09615385
permute,location_cand_mov,46,-1.028321,0.68095237,0.04761905
permute,location_cand_mov,47,-1.0419672,0.6115288,0.042606518
permute,location_cand_mov,48,-1.0505736,0.55135137,0.05945946
permute,location_cand_mov,49,-1.0025893,0.5824176,0.115384616
permute,location_cand_mov,50,-1.0218959,0.6044776,0.09950249
permute,location_cand_mov,51,-1.0178466,0.5862069,0.096551724
permute,location_cand_mov,52,-1.0087477,0.665,0.09
permute,location_cand_mov,53,-1.0418571,0.54545456,0.09090909
permute,location_cand_mov,54,-1.585683,0.72,0.262
permute,location_cand_mov,55,-1.2050667,0.794,0.298
permute,location_cand_mov,56,-1.6426531,0.708,0.216
permute,location_cand_mov,57,-1.5253533,0.74,0.274
permute,location_cand_mov,58,-2.3363497,0.72,0.26
permute,location_cand_mov,59,-1.5022871,0.7733333,0.25333333
permute,location_cand_mov,60,-2.658785,0.7068273,0.20883535
permute,location_cand_mov,61,-1.5441124,0.81060606,0.21212122
permute,location_cand_mov,62,-1.8024853,0.74452555,0.23357664
permute,location_cand_mov,63,-3.087256,0.7080745,0.23602484
permute,location_cand_mov,64,-1.4765745,0.60714287,0.035714287
permute,location_cand_mov,65,-3.2196605,0.6357143,0.06428572
permute,location_cand_mov,66,-1.4503237,0.60126585,0.08227848
permute,location_cand_mov,67,-2.9388146,0.63492066,0.11111111
permute,location_cand_mov,68,-3.3051636,0.58064514,0.05645161
permute,location_cand_mov,69,-0.96113974,0.768,0.272
permute,location_cand_mov,70,-1.0802613,0.8614232,0.37453184
permute,location_cand_mov,71,-1.113881,0.72789115,0.1632653
permute,location_cand_mov,72,-1.1935174,0.7994012,0.25449103
permute,location_cand_mov,73,-1.5465733,0.6946108,0.14071856
permute,location_cand_mov,74,-1.4689811,0.8502994,0.28143713
permute,location_cand_mov,75,-1.000383,0.48314607,0.056179777
permute,location_cand_mov,76,-0.9982954,0.5222672,0.08097166
permute,location_cand_mov,77,-0.99851084,0.4945055,0.071428575
permute,location_cand_mov,78,-0.9968977,0.49635038,0.04379562
permute,location_cand_mov,79,-1.0041069,0.47138047,0.09427609
permute,location_cand_mov,80,-0.99813265,0.5,0.03883495
permute,location_cand_mov,81,-0.99892795,0.512,0.084
permute,location_cand_mov,82,-0.9991764,0.5,0.076
permute,location_cand_mov,83,-0.9839267,0.5492228,0.0880829
permute,location_cand_mov,84,-1.3515,0.68421054,0.078947365
permute,location_cand_mov,85,-1.1913202,0.6458333,0.21527778
permute,location_cand_mov,86,-0.7453063,0.890625,0.390625
permute,location_cand_mov,87,-1.125665,0.5652174,0.10144927
permute,location_cand_mov,88,-1.097733,0.70348835,0.10465116
permute,location_cand_mov,89,-1.9994218,0.6363636,0.1969697
permute,location_cand_mov,90,-1.3838724,0.5934959,0.07317073
permute,location_cand_mov,91,-1.1171684,0.6871795,0.21538462
permute,location_cand_mov,92,-1.2765446,0.565097,0.10249308
permute,location_cand_mov,93,-0.9518106,0.7006369,0.15286624
permute,location_cand_mov,94,-0.9972937,0.56,0.08
permute,location_cand_mov,95,-0.9814388,0.6,0.087804876
permute,location_cand_mov,96,-1.0136979,0.56551725,0.07586207
permute,location_cand_mov,97,-1.0144212,0.53333336,0.09166667
permute,location_cand_mov,98,-0.9797994,0.6457143,0.09142857
permute,location_cand_mov,99,-1.0109112,0.49140048,0.083538085
permute,location_cand_mov,100,-1.0240757,0.48295453,0.0625
permute,location_cand_mov,101,-1.0287734,0.5539568,0.07913669
permute,location_cand_mov,102,-1.5221115,0.63846153,0.115384616
permute,location_cand_mov,103,-1.5753068,0.5652174,0.1173913
permute,location_cand_mov,104,-2.2280354,0.7112676,0.21830986
permute,location_cand_mov,105,-1.5709574,0.5121951,0.043902438
permute,location_cand_mov,106,-2.0304472,0.6136364,0.18939394
permute,location_cand_mov,107,-1.7067658,0.52100843,0.05882353
permute,location_cand_mov,108,-1.4291013,0.61516035,0.08746356
permute,location_cand_mov,109,-1.5125158,0.5675057,0.080091536
permute,location_cand_mov,110,-2.0736783,0.619403,0.19402985
permute,location_cand_mov,111,-1.5208431,0.56462586,0.07482993
permute,location_cand_mov,112,-1.3421708,0.60573477,0.10035843
permute,location_cand_mov,113,-0.88324577,0.782,0.194
permute,location_cand_mov,114,-0.9186142,0.764,0.156
permute,location_cand_mov,115,-0.8974663,0.78723407,0.17021276
permute,location_cand_mov,116,-0.9465326,0.72727275,0.18181819
permute,location_cand_mov,117,-0.92898923,0.7131783,0.13565892
permute,location_cand_mov,118,-0.96005017,0.69666666,0.16
permute,location_cand_mov,119,-0.91939,0.7378049,0.13414635
permute,location_cand_mov,120,-0.9564845,0.6666667,0.14901961
permute,location_cand_mov,121,-0.97576433,0.6923077,0.08974359
permute,location_cand_mov,122,-0.88193405,0.7939394,0.21818182
permute,location_cand_mov,123,-0.9180281,0.73109245,0.13445379
permute,location_cand_mov,124,-1.0082741,0.7107438,0.08264463
permute,location_cand_mov,125,-1.0055168,0.58387095,0.09354839
permute,location_cand_mov,126,-0.9796564,0.6422764,0.048780486
permute,location_cand_mov,127,-0.9649713,0.7294118,0.16470589
permute,location_cand_mov,128,-2.1951478,0.6984127,0.20634921
permute,location_cand_mov,129,-1.3272272,0.6763006,0.15895954
permute,location_cand_mov,130,-1.3116245,0.6396761,0.10526316
permute,location_cand_mov,131,-1.384383,0.646,0.194
permute,location_cand_mov,132,-1.3443462,0.63076925,0.1
permute,location_cand_mov,133,-1.0772666,0.722973,0.20945945
permute,location_cand_mov,134,-0.9164779,0.8392283,0.27974278
permute,location_cand_mov,135,-0.95238197,0.8333333,0.2837838
permute,location_cand_mov,136,-0.8643294,0.826,0.358
permute,location_cand_mov,137,-0.6809047,0.82978725,0.44680852
permute,location_cand_mov,138,-1.0412085,0.8162291,0.19809069
permute,location_cand_mov,139,-0.9616084,0.648,0.146
permute,location_cand_mov,140,-0.9554032,0.702,0.106
permute,location_cand_mov,141,-0.92523205,0.7601246,0.115264796
permute,location_cand_mov,142,-1.0581154,0.5436893,0.048543688
permute,location_cand_mov,143,-1.0117335,0.54814816,0.08148148
permute,location_cand_mov,144,-0.99544734,0.6544715,0.12601626
permute,location_cand_mov,145,-1.0171654,0.5362319,0.06521739
permute,location_cand_mov,146,-1.026772,0.5483871,0.09677419
permute,location_cand_mov,147,-1.0316979,0.53571427,0.08571429
permute,location_cand_mov,148,-1.0321231,0.564,0.088
permute,location_cand_mov,149,-1.0278618,0.56,0.07
permute,location_cand_mov,150,-1.0253074,0.5555556,0.07004831
median,location_cand_mov,0,-0.9770968,0.61605203,0.17570499
median,location_cand_mov,1,-0.88157225,0.67659575,0.30212766
median,location_cand_mov,2,-0.7376987,0.9007937,0.40079364
median,location_cand_mov,3,-0.964245,0.62393165,0.10042735
median,location_cand_mov,4,-0.90264726,0.7415254,0.105932206
median,location_cand_mov,5,-0.9001905,0.7418033,0.09836066
median,location_cand_mov,6,-0.9200313,0.71311474,0.086065575
median,location_cand_mov,7,-0.9264649,0.6721311,0.07377049
median,location_cand_mov,8,-0.9010659,0.63917524,0.10309278
median,location_cand_mov,9,-0.9108784,0.60555553,0.1388889
median,location_cand_mov,10,-0.8728734,0.748954,0.21338913
median,location_cand_mov,11,-0.6173907,0.8798587,0.32155478
median,location_cand_mov,12,-0.97106427,0.5761317,0.09053498
median,location_cand_mov,13,-0.93911725,0.676,0.084
median,location_cand_mov,14,-0.9332615,0.672,0.088
median,location_cand_mov,15,-0.8832068,0.74860334,0.22905028
median,location_cand_mov,16,-0.8646969,0.69436204,0.24925816
median,location_cand_mov,17,-0.7675359,0.88082904,0.2746114
median,location_cand_mov,18,-0.9102887,0.7777778,0.1724138
median,location_cand_mov,19,-0.94178236,0.63577586,0.092672415
median,location_cand_mov,20,-0.9221377,0.70812184,0.0964467
median,location_cand_mov,21,-0.9782377,0.668,0.14
median,location_cand_mov,22,-0.93948185,0.6909091,0.18181819
median,location_cand_mov,23,-0.950522,0.62068963,0.11561866
median,location_cand_mov,24,-0.887057,0.8162393,0.06837607
median,location_cand_mov,25,-0.9235505,0.68773234,0.16356878
median,location_cand_mov,26,-1.0022585,0.7150838,0.10335196
median,location_cand_mov,27,-0.8925198,0.8483412,0.06635071
median,location_cand_mov,28,-0.9389092,0.67132866,0.10489511
median,location_cand_mov,29,-0.682956,0.90463215,0.29427794
median,location_cand_mov,30,-0.82287973,0.8,0.26
median,location_cand_mov,31,-0.91992235,0.83,0.12
median,location_cand_mov,32,-0.87959874,0.8426966,0.1741573
median,location_cand_mov,33,-0.8091598,0.83516484,0.24725275
median,location_cand_mov,34,-0.7137935,0.8986014,0.28321677
median,location_cand_mov,35,-0.9291255,0.7891566,0.13253012
median,location_cand_mov,36,-1.0055811,0.34210527,0.031578947
median,location_cand_mov,37,-0.98909104,0.43165466,0.01438849
median,location_cand_mov,38,-0.99982935,0.52705413,0.06012024
median,location_cand_mov,39,-0.9997838,0.50793654,0.103174604
median,location_cand_mov,40,-0.99928886,0.52,0.07
median,location_cand_mov,41,-1.0002995,0.47142857,0.007142857
median,location_cand_mov,42,-0.9997076,0.48449612,0.08527132
median,location_cand_mov,43,-0.9670532,0.5902778,0.14583333
median,location_cand_mov,44,-0.918525,0.69166666,0.15
median,location_cand_mov,45,-0.9855083,0.55494505,0.08791209
median,location_cand_mov,46,-0.9860574,0.68095237,0.057142857
median,location_cand_mov,47,-0.9784864,0.6616541,0.025062656
median,location_cand_mov,48,-1.0103241,0.5405405,0.027027028
median,location_cand_mov,49,-0.9705512,0.60164833,0.18956044
median,location_cand_mov,50,-0.98432034,0.5995025,0.11691542
median,location_cand_mov,51,-0.9643162,0.65172416,0.1
median,location_cand_mov,52,-0.96612716,0.6975,0.0825
median,location_cand_mov,53,-0.99065137,0.5041322,0.10743801
median,location_cand_mov,54,-0.75453883,0.848,0.316
median,location_cand_mov,55,-0.7506561,0.864,0.336
median,location_cand_mov,56,-0.83352965,0.802,0.24
median,location_cand_mov,57,-0.7532536,0.818,0.324
median,location_cand_mov,58,-0.6817568,0.892,0.254
median,location_cand_mov,59,-0.6882682,0.9066667,0.37333333
median,location_cand_mov,60,-0.65347564,0.9116466,0.30522087
median,location_cand_mov,61,-0.74776924,0.90909094,0.23484848
median,location_cand_mov,62,-0.67247,0.8978102,0.24087591
median,location_cand_mov,63,-0.65686923,0.9068323,0.36024845
median,location_cand_mov,64,-0.9977839,0.57857144,0.17142858
median,location_cand_mov,65,-0.9094428,0.825,0.046428572
median,location_cand_mov,66,-0.92158246,0.76582277,0.21518987
median,location_cand_mov,67,-0.8941343,0.9126984,0.08730159
median,location_cand_mov,68,-0.88820994,0.9596774,0.088709675
median,location_cand_mov,69,-0.8418619,0.788,0.278
median,location_cand_mov,70,-0.74517816,0.9101124,0.4868914
median,location_cand_mov,71,-0.9529499,0.75283444,0.20181406
median,location_cand_mov,72,-0.678577,0.93113774,0.3233533
median,location_cand_mov,73,-0.8489261,0.83233535,0.15868263
median,location_cand_mov,74,-0.6262566,0.96407187,0.18562874
median,location_cand_mov,75,-0.9994867,0.50187266,0.056179777
median,location_cand_mov,76,-0.997701,0.48785424,0.06882591
median,location_cand_mov,77,-0.9985327,0.51648355,0.043956045
median,location_cand_mov,78,-0.9971692,0.43065694,0.03649635
median,location_cand_mov,79,-1.0038426,0.37373737,0.053872053
median,location_cand_mov,80,-0.9976895,0.4514563,0.04368932
median,location_cand_mov,81,-0.9989976,0.5,0.1
median,location_cand_mov,82,-0.9981737,0.48,0.066
median,location_cand_mov,83,-0.9836715,0.50259066,0.08290155
median,location_cand_mov,84,-0.9017856,0.5745614,0.118421055
median,location_cand_mov,85,-0.97711784,0.6736111,0.21527778
median,location_cand_mov,86,-0.67900455,0.8984375,0.4921875
median,location_cand_mov,87,-1.0330027,0.557971,0.10144927
median,location_cand_mov,88,-1.0307862,0.65697676,0.11627907
